,work_year,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,job_title,experience_level,company_size
356,2024,FT,145000,USD,145000,US,0,US,Data Scientist,Senior,Medium
357,2024,FT,100000,USD,100000,US,0,US,Data Analyst,Senior,Medium
358,2024,FT,86220,USD,86220,US,0,US,Data Analyst,Senior,Medium
359,2024,FT,190000,USD,190000,US,0,US,Data Engineer,Middle,Medium
360,2024,FT,150000,USD,150000,US,0,US,Data Engineer,Middle,Medium
361,2024,FT,110000,USD,110000,US,0,US,Business Intelligence,Middle,Medium
362,2024,FT,95000,USD,95000,US,0,US,Business Intelligence,Middle,Medium
363,2024,FT,110000,USD,110000,US,0,US,Data Scientist,Senior,Medium
364,2024,FT,90000,USD,90000,US,0,US,Data Scientist,Senior,Medium
365,2024,FT,140000,USD,140000,US,0,US,Data Engineer,Middle,Medium
366,2024,FT,110000,USD,110000,US,0,US,Data Engineer,Middle,Medium
367,2024,FT,80000,USD,80000,US,100,US,Data Analyst,Middle,Medium
368,2024,FT,50000,USD,50000,US,100,US,Data Analyst,Middle,Medium
369,2024,FT,180000,USD,180000,US,100,US,Data Analyst,Senior,Medium
370,2024,FT,130000,USD,130000,US,100,US,Data Analyst,Senior,Medium
371,2024,FT,200000,USD,200000,US,0,US,Data Engineer,Senior,Medium
372,2024,FT,147000,USD,147000,US,0,US,Data Engineer,Senior,Medium
373,2024,FT,148000,USD,148000,US,0,US,Data Analyst,Senior,Medium
374,2024,FT,125000,USD,125000,US,0,US,Data Analyst,Senior,Medium
375,2024,FT,150000,USD,150000,US,0,US,Data Scientist,Senior,Medium
376,2024,FT,110000,USD,110000,US,0,US,Data Scientist,Senior,Medium
377,2024,FT,245400,USD,245400,US,100,US,Data Analyst,Senior,Medium
378,2024,FT,135800,USD,135800,US,100,US,Data Analyst,Senior,Medium
379,2024,FT,200000,USD,200000,US,0,US,Business Intelligence,Expert,Medium
380,2024,FT,175000,USD,175000,US,0,US,Business Intelligence,Expert,Medium
381,2024,FT,249700,USD,249700,US,100,US,Applied Scientist,Senior,Medium
382,2024,FT,156300,USD,156300,US,100,US,Applied Scientist,Senior,Medium
383,2024,FT,190000,USD,190000,US,100,US,Data Architect,Senior,Medium
384,2024,FT,140000,USD,140000,US,100,US,Data Architect,Senior,Medium
385,2024,FT,370000,USD,370000,US,0,US,Machine Learning Engineer,Senior,Medium
386,2024,FT,220000,USD,220000,US,0,US,Machine Learning Engineer,Senior,Medium
387,2024,FT,35000,EUR,38888,ES,0,ES,Data Engineer,Entry,Medium
388,2024,FT,27000,EUR,30000,ES,0,ES,Data Engineer,Entry,Medium
389,2024,FT,280000,USD,280000,US,100,US,Machine Learning Engineer,Senior,Medium
390,2024,FT,184000,USD,184000,US,100,US,Machine Learning Engineer,Senior,Medium
391,2024,FT,174000,USD,174000,US,0,US,Data Analyst,Middle,Medium
392,2024,FT,132000,USD,132000,US,0,US,Data Analyst,Middle,Medium
393,2024,FT,720000,USD,720000,US,0,US,Analytics Engineer,Senior,Medium
394,2024,FT,170000,USD,170000,US,0,US,Analytics Engineer,Senior,Medium
395,2024,FT,200000,USD,200000,US,0,US,Machine Learning Engineer,Senior,Medium
396,2024,FT,160000,USD,160000,US,0,US,Machine Learning Engineer,Senior,Medium
397,2024,FT,150000,USD,150000,US,0,US,Data Scientist,Senior,Medium
398,2024,FT,111000,USD,111000,US,0,US,Data Scientist,Senior,Medium
399,2024,FT,280000,USD,280000,US,100,US,Machine Learning Engineer,Senior,Medium
400,2024,FT,184000,USD,184000,US,100,US,Machine Learning Engineer,Senior,Medium
401,2024,FT,302900,USD,302900,US,0,US,Machine Learning Engineer,Senior,Medium
402,2024,FT,302900,USD,302900,US,0,US,Machine Learning Engineer,Senior,Medium
403,2024,FT,179500,USD,179500,US,0,US,Data Engineer,Middle,Medium
404,2024,FT,149500,USD,149500,US,0,US,Data Engineer,Middle,Medium
405,2024,FT,238000,USD,238000,US,100,US,Data Architect,Senior,Medium
406,2024,FT,149000,USD,149000,US,100,US,Data Architect,Senior,Medium
407,2024,FT,190000,USD,190000,US,0,US,Data Scientist,Senior,Medium
408,2024,FT,148000,USD,148000,US,0,US,Data Scientist,Senior,Medium
409,2024,FT,162225,USD,162225,US,0,US,Data Modeler,Senior,Medium
410,2024,FT,139050,USD,139050,US,0,US,Data Modeler,Senior,Medium
411,2024,FT,190000,USD,190000,US,100,US,Data Engineer,Senior,Medium
412,2024,FT,105301,USD,105301,US,100,US,Data Engineer,Senior,Medium
413,2024,FT,180000,USD,180000,US,0,US,Data Scientist,Senior,Medium
414,2024,FT,139000,USD,139000,US,0,US,Data Scientist,Senior,Medium
415,2024,FT,50000,GBP,62500,GB,0,GB,Data Analyst,Senior,Medium
416,2024,FT,44000,GBP,55000,GB,0,GB,Data Analyst,Senior,Medium
417,2024,FT,252000,USD,252000,US,0,US,Machine Learning Engineer,Senior,Medium
418,2024,FT,168000,USD,168000,US,0,US,Machine Learning Engineer,Senior,Medium
419,2024,FT,85000,USD,85000,US,0,US,Data Engineer,Middle,Medium
420,2024,FT,74880,USD,74880,US,0,US,Data Engineer,Middle,Medium
421,2024,FT,260000,USD,260000,US,0,US,Machine Learning Engineer,Senior,Medium
422,2024,FT,160000,USD,160000,US,0,US,Machine Learning Engineer,Senior,Medium
423,2024,FT,190000,USD,190000,US,100,US,Data Engineer,Senior,Medium
424,2024,FT,150000,USD,150000,US,100,US,Data Engineer,Senior,Medium
425,2024,FT,234000,USD,234000,US,0,US,Research Engineer,Middle,Medium
426,2024,FT,176000,USD,176000,US,0,US,Research Engineer,Middle,Medium
427,2024,FT,125000,USD,125000,US,100,US,Data Engineer,Middle,Medium
428,2024,FT,100000,USD,100000,US,100,US,Data Engineer,Middle,Medium
429,2024,FT,155000,USD,155000,US,0,US,ML Engineer,Senior,Medium
430,2024,FT,100000,USD,100000,US,0,US,ML Engineer,Senior,Medium
431,2024,FT,170000,USD,170000,CA,100,CA,Data Analyst,Senior,Medium
432,2024,FT,130000,USD,130000,CA,100,CA,Data Analyst,Senior,Medium
433,2024,FT,184000,USD,184000,US,0,US,Data Engineer,Middle,Medium
434,2024,FT,123000,USD,123000,US,0,US,Data Engineer,Middle,Medium
435,2024,FT,140000,USD,140000,US,100,US,Data Modeler,Senior,Medium
436,2024,FT,130000,USD,130000,US,100,US,Data Modeler,Senior,Medium
437,2024,FT,159550,USD,159550,US,0,US,Data Scientist,Middle,Medium
438,2024,FT,113000,USD,113000,US,0,US,Data Scientist,Middle,Medium
439,2024,FT,222300,USD,222300,FR,0,FR,Data Scientist,Senior,Medium
440,2024,FT,119700,USD,119700,FR,0,FR,Data Scientist,Senior,Medium
441,2024,FT,120000,USD,120000,US,0,US,ML Engineer,Senior,Medium
442,2024,FT,75000,USD,75000,US,0,US,ML Engineer,Senior,Medium
443,2024,FT,166000,USD,166000,US,0,US,AI Scientist,Senior,Medium
444,2024,FT,110781,USD,110781,US,0,US,AI Scientist,Senior,Medium
445,2024,FT,121500,USD,121500,US,100,US,Data Scientist,Middle,Medium
446,2024,FT,88200,USD,88200,US,100,US,Data Scientist,Middle,Medium
447,2024,PT,63162,USD,63162,US,0,US,Data Scientist,Entry,Medium
448,2024,PT,37154,USD,37154,US,0,US,Data Scientist,Entry,Medium
449,2024,FT,195800,USD,195800,US,0,US,Data Scientist,Senior,Medium
450,2024,FT,161900,USD,161900,US,0,US,Data Scientist,Senior,Medium
451,2024,FT,142166,USD,142166,US,0,US,Data Analyst,Senior,Medium
452,2024,FT,88854,USD,88854,US,0,US,Data Analyst,Senior,Medium
453,2024,FT,137000,USD,137000,US,0,US,Business Intelligence Developer,Entry,Medium
454,2024,FT,60400,USD,60400,US,0,US,Business Intelligence Developer,Entry,Medium
455,2024,FT,178090,USD,178090,US,100,US,Data Architect,Senior,Medium
456,2024,FT,92118,USD,92118,US,100,US,Data Architect,Senior,Medium
457,2024,FT,257500,USD,257500,US,0,US,Head of Data,Expert,Medium
458,2024,FT,190000,USD,190000,US,0,US,Head of Data,Expert,Medium
459,2024,FT,176000,USD,176000,US,0,US,AI Engineer,Middle,Medium
460,2024,FT,106500,USD,106500,US,0,US,AI Engineer,Middle,Medium
461,2024,FT,125500,USD,125500,US,0,US,Business Intelligence,Middle,Medium
462,2024,FT,78000,USD,78000,US,0,US,Business Intelligence,Middle,Medium
463,2024,FT,200000,USD,200000,US,100,US,Data Engineer,Senior,Medium
464,2024,FT,96000,USD,96000,US,100,US,Data Engineer,Senior,Medium
465,2024,FT,192500,USD,192500,US,0,US,Business Intelligence Analyst,Entry,Medium
466,2024,FT,140000,USD,140000,US,0,US,Business Intelligence Analyst,Entry,Medium
467,2024,FT,220000,USD,220000,US,0,US,Data Engineer,Senior,Medium
468,2024,FT,96600,USD,96600,US,0,US,Data Engineer,Senior,Medium
469,2024,FT,195500,USD,195500,US,0,US,Data Engineer,Senior,Medium
470,2024,FT,117300,USD,117300,US,0,US,Data Engineer,Senior,Medium
471,2024,FT,156000,USD,156000,US,0,US,Data Engineer,Senior,Medium
472,2024,FT,124000,USD,124000,US,0,US,Data Engineer,Senior,Medium
473,2024,FT,178090,USD,178090,US,0,US,Data Architect,Senior,Medium
474,2024,FT,81978,USD,81978,US,0,US,Data Architect,Senior,Medium
475,2024,FT,142500,USD,142500,US,0,US,Data Engineer,Senior,Medium
476,2024,FT,90000,USD,90000,US,0,US,Data Engineer,Senior,Medium
477,2024,FT,171210,USD,171210,CA,0,CA,Data Engineer,Senior,Medium
478,2024,FT,92190,USD,92190,CA,0,CA,Data Engineer,Senior,Medium
479,2024,FT,59421,GBP,74276,GB,0,GB,Data Architect,Senior,Medium
480,2024,FT,48350,GBP,60437,GB,0,GB,Data Architect,Senior,Medium
481,2024,FT,125000,USD,125000,CA,0,CA,Machine Learning Developer,Middle,Medium
482,2024,FT,90000,USD,90000,CA,0,CA,Machine Learning Developer,Middle,Medium
483,2024,FT,176000,USD,176000,US,100,US,Data Scientist,Middle,Medium
484,2024,FT,72700,USD,72700,US,100,US,Data Scientist,Middle,Medium
485,2024,FT,132600,USD,132600,US,0,US,Data Engineer,Middle,Medium
486,2024,FT,80845,USD,80845,US,0,US,Data Engineer,Middle,Medium
487,2024,FT,250000,USD,250000,US,0,US,Data Engineer,Expert,Medium
488,2024,FT,150000,USD,150000,US,0,US,Data Engineer,Expert,Medium
489,2024,FT,79000,USD,79000,US,0,US,Data Management Specialist,Middle,Medium
490,2024,FT,72000,USD,72000,US,0,US,Data Management Specialist,Middle,Medium
491,2024,FT,230800,USD,230800,US,100,US,Data Scientist,Senior,Medium
492,2024,FT,96200,USD,96200,US,100,US,Data Scientist,Senior,Medium
493,2024,FT,187415,USD,187415,US,0,US,Data Scientist,Entry,Medium
494,2024,FT,114080,USD,114080,US,0,US,Data Scientist,Entry,Medium
495,2024,FT,187415,USD,187415,US,0,US,Business Intelligence Lead,Entry,Medium
496,2024,FT,114080,USD,114080,US,0,US,Business Intelligence Lead,Entry,Medium
497,2024,FT,277000,USD,277000,US,0,US,Data Engineer,Senior,Medium
498,2024,FT,173000,USD,173000,US,0,US,Data Engineer,Senior,Medium
499,2024,FT,175000,USD,175000,US,0,US,Data Engineer,Middle,Medium
500,2024,FT,117000,USD,117000,US,0,US,Data Engineer,Middle,Medium
501,2024,FT,193000,USD,193000,US,0,US,Data Architect,Senior,Medium
502,2024,FT,84600,USD,84600,US,0,US,Data Architect,Senior,Medium
503,2024,FT,220000,USD,220000,US,0,US,AI Engineer,Senior,Medium
504,2024,FT,96600,USD,96600,US,0,US,AI Engineer,Senior,Medium
505,2024,FT,170000,USD,170000,US,0,US,Data Analyst,Senior,Medium
506,2024,FT,130000,USD,130000,US,0,US,Data Analyst,Senior,Medium
507,2024,FT,172000,USD,172000,US,0,US,Data Scientist,Middle,Medium
508,2024,FT,75600,USD,75600,US,0,US,Data Scientist,Middle,Medium
509,2024,FT,201000,USD,201000,US,0,US,Machine Learning Scientist,Senior,Medium
510,2024,FT,125500,USD,125500,US,0,US,Machine Learning Scientist,Senior,Medium
511,2024,FT,187000,USD,187000,US,100,US,Business Intelligence Analyst,Senior,Medium
512,2024,FT,117000,USD,117000,US,100,US,Business Intelligence Analyst,Senior,Medium
513,2024,FT,61700,USD,61700,US,0,US,Data Analyst,Entry,Medium
514,2024,FT,55000,USD,55000,US,0,US,Data Analyst,Entry,Medium
515,2024,FT,45000,GBP,56250,GB,0,GB,Data Engineer,Middle,Medium
516,2024,FT,35000,GBP,43750,GB,0,GB,Data Engineer,Middle,Medium
517,2024,FT,292300,USD,292300,CA,0,CA,Data Scientist,Senior,Medium
518,2024,FT,149700,USD,149700,CA,0,CA,Data Scientist,Senior,Medium
519,2024,FT,165600,USD,165600,US,0,US,Business Intelligence Engineer,Senior,Large
520,2024,FT,65800,USD,65800,US,0,US,Business Intelligence Engineer,Senior,Large
521,2024,FT,148000,USD,148000,US,0,US,Data Engineer,Middle,Medium
522,2024,FT,118000,USD,118000,US,0,US,Data Engineer,Middle,Medium
523,2024,FT,50000,GBP,62500,GB,0,GB,Data Scientist,Senior,Medium
524,2024,FT,50000,GBP,62500,GB,0,GB,Data Scientist,Senior,Medium
525,2024,FT,252000,USD,252000,US,0,US,ML Engineer,Middle,Medium
526,2024,FT,168000,USD,168000,US,0,US,ML Engineer,Middle,Medium
527,2024,FT,149076,USD,149076,US,0,US,Data Engineer,Senior,Medium
528,2024,FT,82365,USD,82365,US,0,US,Data Engineer,Senior,Medium
529,2024,FT,160000,USD,160000,US,0,US,Data Engineer,Senior,Medium
530,2024,FT,120000,USD,120000,US,0,US,Data Engineer,Senior,Medium
531,2024,FT,160000,USD,160000,US,0,US,Data Engineer,Senior,Medium
532,2024,FT,115000,USD,115000,US,0,US,Data Engineer,Senior,Medium
533,2024,FT,193000,USD,193000,US,0,US,Data Engineer,Middle,Medium
534,2024,FT,128000,USD,128000,US,0,US,Data Engineer,Middle,Medium
535,2024,FT,220000,USD,220000,US,0,US,ML Engineer,Senior,Medium
536,2024,FT,170000,USD,170000,US,0,US,ML Engineer,Senior,Medium
537,2024,FT,189000,USD,189000,US,0,US,Machine Learning Engineer,Senior,Medium
538,2024,FT,136000,USD,136000,US,0,US,Machine Learning Engineer,Senior,Medium
539,2024,FT,185000,USD,185000,US,0,US,Business Intelligence Engineer,Middle,Large
540,2024,FT,79600,USD,79600,US,0,US,Business Intelligence Engineer,Middle,Large
541,2024,FT,210000,USD,210000,US,0,US,Applied Scientist,Middle,Medium
542,2024,FT,160000,USD,160000,US,0,US,Applied Scientist,Middle,Medium
543,2024,FT,200000,USD,200000,US,0,US,Data Scientist,Expert,Medium
544,2024,FT,160000,USD,160000,US,0,US,Data Scientist,Expert,Medium
545,2024,FT,150000,USD,150000,US,0,US,Machine Learning Engineer,Senior,Medium
546,2024,FT,90000,USD,90000,US,0,US,Machine Learning Engineer,Senior,Medium
547,2024,FT,208200,USD,208200,US,100,US,Machine Learning Engineer,Middle,Medium
548,2024,FT,124900,USD,124900,US,100,US,Machine Learning Engineer,Middle,Medium
549,2024,FT,150000,USD,150000,US,0,US,Data Engineer,Senior,Medium
550,2024,FT,130000,USD,130000,US,0,US,Data Engineer,Senior,Medium
551,2024,FT,189000,USD,189000,US,0,US,Machine Learning Engineer,Senior,Medium
552,2024,FT,160000,USD,160000,US,0,US,Machine Learning Engineer,Senior,Medium
553,2024,FT,255475,USD,255475,US,0,US,Data Engineer,Senior,Medium
554,2024,FT,185800,USD,185800,US,0,US,Data Engineer,Senior,Medium
555,2024,FT,220000,USD,220000,US,0,US,Data Engineer,Senior,Medium
556,2024,FT,170000,USD,170000,US,0,US,Data Engineer,Senior,Medium
557,2024,FT,220000,USD,220000,US,0,US,Machine Learning Engineer,Senior,Medium
558,2024,FT,170000,USD,170000,US,0,US,Machine Learning Engineer,Senior,Medium
559,2024,FT,113800,USD,113800,US,100,US,Data Analyst,Senior,Medium
560,2024,FT,74400,USD,74400,US,100,US,Data Analyst,Senior,Medium
561,2024,FT,260000,USD,260000,US,0,US,Machine Learning Engineer,Senior,Medium
562,2024,FT,180000,USD,180000,US,0,US,Data Scientist,Middle,Medium
563,2024,FT,140000,USD,140000,US,0,US,Data Scientist,Middle,Medium
564,2024,FT,108500,USD,108500,US,0,US,Business Intelligence Engineer,Senior,Medium
565,2024,FT,78800,USD,78800,US,0,US,Business Intelligence Engineer,Senior,Medium
566,2024,FT,252000,USD,252000,US,0,US,Machine Learning Engineer,Senior,Medium
567,2024,FT,181000,USD,181000,US,0,US,Machine Learning Engineer,Senior,Medium
568,2024,FT,301126,USD,301126,US,100,US,Data Scientist,Senior,Medium
569,2024,FT,210788,USD,210788,US,100,US,Data Scientist,Senior,Medium
570,2024,FT,20000,USD,20000,KE,100,KE,Data Analyst,Entry,Medium
571,2024,FT,147500,USD,147500,US,0,US,Data Analyst,Senior,Medium
572,2024,FT,85000,USD,85000,US,0,US,Data Analyst,Senior,Medium
573,2024,FT,175000,USD,175000,US,0,US,Data Architect,Senior,Medium
574,2024,FT,117000,USD,117000,US,0,US,Data Architect,Senior,Medium
575,2024,FT,102927,USD,102927,AU,0,AU,Data Analyst,Entry,Medium
576,2024,FT,95010,USD,95010,AU,0,AU,Data Analyst,Entry,Medium
577,2024,FT,157400,USD,157400,US,100,US,Business Intelligence Analyst,Entry,Medium
578,2024,FT,98600,USD,98600,US,100,US,Business Intelligence Analyst,Entry,Medium
579,2024,FT,83000,USD,83000,US,100,US,Data Analyst,Entry,Medium
580,2024,FT,64000,USD,64000,US,100,US,Data Analyst,Entry,Medium
581,2024,FT,200000,USD,200000,US,100,US,Data Engineer,Senior,Medium
582,2024,FT,90000,USD,90000,US,100,US,Data Engineer,Senior,Medium
583,2024,FT,250000,USD,250000,US,100,US,ML Engineer,Senior,Medium
584,2024,FT,190000,USD,190000,US,100,US,ML Engineer,Senior,Medium
585,2024,FT,258750,USD,258750,US,0,US,ML Engineer,Senior,Medium
586,2024,FT,191250,USD,191250,US,0,US,ML Engineer,Senior,Medium
587,2024,FT,177100,USD,177100,US,0,US,ML Engineer,Entry,Medium
588,2024,FT,130900,USD,130900,US,0,US,ML Engineer,Entry,Medium
589,2024,FT,99200,USD,99200,US,100,US,Data Analyst,Entry,Medium
590,2024,FT,69400,USD,69400,US,100,US,Data Analyst,Entry,Medium
591,2024,FT,79500,USD,79500,US,100,US,Encounter Data Management Professional,Middle,Medium
592,2024,FT,57700,USD,57700,US,100,US,Encounter Data Management Professional,Middle,Medium
593,2024,FT,179000,USD,179000,US,0,US,Data Engineer,Senior,Medium
594,2024,FT,112000,USD,112000,US,0,US,Data Engineer,Senior,Medium
595,2024,FT,206000,USD,206000,US,0,US,Machine Learning Engineer,Senior,Medium
596,2024,FT,97335,USD,97335,US,0,US,Machine Learning Engineer,Senior,Medium
597,2024,FT,223900,USD,223900,US,100,US,Machine Learning Engineer,Middle,Medium
598,2024,FT,140100,USD,140100,US,100,US,Machine Learning Engineer,Middle,Medium
599,2024,FT,75000,GBP,93750,GB,0,GB,Data Architect,Senior,Medium
600,2024,FT,65000,GBP,81250,GB,0,GB,Data Architect,Senior,Medium
601,2024,FT,144300,USD,144300,US,100,US,Data Manager,Senior,Medium
602,2024,FT,104800,USD,104800,US,100,US,Data Manager,Senior,Medium
603,2024,FT,168000,USD,168000,US,100,US,Business Intelligence,Middle,Large
604,2024,FT,78400,USD,78400,US,100,US,Business Intelligence,Middle,Large
605,2024,FT,207300,USD,207300,US,0,US,Data Analyst,Senior,Medium
606,2024,FT,114700,USD,114700,US,0,US,Data Analyst,Senior,Medium
607,2024,FT,265000,USD,265000,US,100,US,Data Scientist,Senior,Medium
608,2024,FT,220000,USD,220000,US,100,US,Data Scientist,Senior,Medium
609,2024,FT,120000,USD,120000,US,0,US,Business Intelligence Analyst,Senior,Medium
610,2024,FT,100000,USD,100000,US,0,US,Business Intelligence Analyst,Senior,Medium
611,2024,FT,306000,USD,306000,US,0,US,Machine Learning Engineer,Senior,Medium
612,2024,FT,151600,USD,151600,US,0,US,Machine Learning Engineer,Senior,Medium
613,2024,FT,300000,USD,300000,US,100,US,Data Scientist,Expert,Medium
614,2024,FT,220000,USD,220000,US,100,US,Data Scientist,Expert,Medium
615,2024,FT,167500,USD,167500,US,0,US,Data Scientist,Senior,Medium
616,2024,FT,138500,USD,138500,US,0,US,Data Scientist,Senior,Medium
617,2024,FT,194000,USD,194000,US,0,US,Data Scientist,Middle,Medium
618,2024,FT,125500,USD,125500,US,0,US,Data Scientist,Middle,Medium
619,2024,FT,95000,GBP,118750,GB,0,GB,Analytics Engineer,Senior,Medium
620,2024,FT,60000,GBP,75000,GB,0,GB,Analytics Engineer,Senior,Medium
621,2024,FT,194500,USD,194500,US,0,US,Data Engineer,Senior,Medium
622,2024,FT,147368,USD,147368,US,0,US,Data Engineer,Senior,Medium
623,2024,FT,165000,USD,165000,US,0,US,Data Engineer,Middle,Medium
624,2024,FT,117000,USD,117000,US,0,US,Data Engineer,Middle,Medium
625,2024,FT,170000,USD,170000,US,0,US,Data Analyst,Senior,Medium
626,2024,FT,148000,USD,148000,US,0,US,Data Analyst,Senior,Medium
627,2024,FT,160500,USD,160500,US,100,US,Data Manager,Senior,Medium
628,2024,FT,107000,USD,107000,US,100,US,Data Manager,Senior,Medium
629,2024,FT,500000,USD,500000,US,0,US,Analytics Engineer,Senior,Medium
630,2024,FT,80000,USD,80000,US,0,US,Analytics Engineer,Senior,Medium
631,2024,FT,241000,USD,241000,US,0,US,Data Infrastructure Engineer,Middle,Medium
632,2024,FT,189000,USD,189000,US,0,US,Data Infrastructure Engineer,Middle,Medium
633,2024,FT,167500,USD,167500,US,0,US,Data Scientist,Senior,Medium
634,2024,FT,138500,USD,138500,US,0,US,Data Scientist,Senior,Medium
635,2024,FT,200000,USD,200000,US,100,US,Research Scientist,Senior,Medium
636,2024,FT,148500,USD,148500,US,100,US,Research Scientist,Senior,Medium
637,2024,FT,273000,USD,273000,US,0,US,Research Engineer,Senior,Medium
638,2024,FT,166500,USD,166500,US,0,US,Research Engineer,Senior,Medium
639,2024,FT,106260,USD,106260,US,0,US,Data Analyst,Senior,Medium
640,2024,FT,82000,USD,82000,US,0,US,Data Analyst,Senior,Medium
641,2024,FT,115000,USD,115000,US,100,US,Business Intelligence Analyst,Middle,Medium
642,2024,FT,100000,USD,100000,US,100,US,Business Intelligence Analyst,Middle,Medium
